calldate,oa_p2a,momt,opr,sms_count,idr
2026-03-28,MYXL,MO,MVN,9861,1515129.0
2026-03-28,MYXL,MT,MVN,12481,2396572.0
2026-03-28,BANK_BCA,MO,MVN,26772,6088982.0
2026-03-28,BANK_BCA,MT,MVN,28799,4942304.0
2026-03-28,SHOPEE,MO,TLG,26983,4091139.0
2026-03-28,SHOPEE,MT,TLG,20151,4034402.0
2026-03-28,BANK_BCA,MO,TLG,9622,2116183.0
2026-03-28,BANK_BCA,MT,TLG,29243,5597267.0
2026-03-28,INDOSAT_MKT,MO,TLG,25832,4784632.0
2026-03-28,INDOSAT_MKT,MT,TLG,35667,6868926.0
2026-03-28,DANA,MO,TLG,25719,4149452.0
2026-03-28,DANA,MT,TLG,10019,1962545.0
2026-03-28,GOJEK,MO,TLI,25149,4489167.0
2026-03-28,GOJEK,MT,TLI,27661,5903154.0
2026-03-28,GRAB,MO,TLI,8771,2188683.0
2026-03-28,GRAB,MT,TLI,8802,1399199.0
2026-03-28,LAZADA,MO,TLI,3861,817088.0
2026-03-28,LAZADA,MT,TLI,23977,3845132.0
2026-03-28,MYXL,MO,TLI,38373,6138537.0
2026-03-28,MYXL,MT,TLI,33369,6685017.0
2026-03-28,SHOPEE,MO,TLI,5499,1192024.0
2026-03-28,SHOPEE,MT,TLI,28618,4899033.0
2026-03-28,GRAB,MO,TSV,26304,6490817.0
2026-03-28,GRAB,MT,TSV,26969,5158994.0
2026-03-28,DANA,MO,TSV,21636,3261854.0
2026-03-28,DANA,MT,TSV,29337,6695279.0
2026-03-28,TOKOPEDIA,MO,TSV,35743,6375137.0
2026-03-28,TOKOPEDIA,MT,TSV,22171,4007179.0
2026-03-28,OVO,MO,TSV,25602,5564085.0
2026-03-28,OVO,MT,TSV,2916,699895.0
2026-03-28,SHOPEE,MO,TSV,35212,5396854.0
2026-03-28,SHOPEE,MT,TSV,4397,726989.0
2026-03-28,BANK_BCA,MO,TSV,27784,6503594.0
2026-03-28,BANK_BCA,MT,TSV,36541,8477638.0
2026-03-29,INDOSAT_MKT,MO,GAH,12749,2698030.0
2026-03-29,INDOSAT_MKT,MT,GAH,32109,7476741.0
2026-03-29,LAZADA,MO,GAH,28750,4683003.0
2026-03-29,LAZADA,MT,GAH,29502,7308695.0
2026-03-29,GOJEK,MO,GAH,11714,2229314.0
2026-03-29,GOJEK,MT,GAH,20594,4154380.0
2026-03-29,MYXL,MO,GAH,35638,6168829.0
2026-03-29,MYXL,MT,GAH,10404,2085229.0
2026-03-29,SHOPEE,MO,GAH,32287,7564943.0
2026-03-29,SHOPEE,MT,GAH,19401,4534669.0
2026-03-29,TOKOPEDIA,MO,GAH,10543,2581665.0
2026-03-29,TOKOPEDIA,MT,GAH,17267,2751072.0
2026-03-29,GRAB,MO,GAH,3933,761988.0
2026-03-29,GRAB,MT,GAH,13405,2048040.0
2026-03-29,TOKOPEDIA,MO,INS,26034,4390778.0
2026-03-29,TOKOPEDIA,MT,INS,14404,2588287.0
2026-03-29,DANA,MO,INS,38206,8941949.0
2026-03-29,DANA,MT,INS,33270,7553593.0
2026-03-29,BANK_BCA,MO,INS,6181,1097106.0
2026-03-29,BANK_BCA,MT,INS,11853,2521652.0
2026-03-29,INDOSAT_MKT,MO,INS,10275,1655232.0
2026-03-29,INDOSAT_MKT,MT,INS,10762,1729536.0
2026-03-29,GRAB,MO,INS,21451,3779655.0
2026-03-29,GRAB,MT,INS,12772,2034295.0
2026-03-29,LAZADA,MO,INS,35706,8371713.0
2026-03-29,LAZADA,MT,INS,17799,3365435.0
2026-03-29,SHOPEE,MO,INS,31780,7294913.0
2026-03-29,SHOPEE,MT,INS,33833,5323880.0
2026-03-29,SHOPEE,MO,MVN,22839,4872819.0
2026-03-29,SHOPEE,MT,MVN,29203,6741656.0
2026-03-29,DANA,MO,MVN,15708,2825484.0
2026-03-29,DANA,MT,MVN,13801,2980556.0
2026-03-29,GRAB,MO,MVN,4907,793564.0
2026-03-29,GRAB,MT,MVN,24237,6044077.0
2026-03-29,LAZADA,MO,TLG,10405,1761405.0
2026-03-29,LAZADA,MT,TLG,4655,947737.0
2026-03-29,GRAB,MO,TLG,37507,7545451.0
2026-03-29,GRAB,MT,TLG,9992,1714933.0
2026-03-29,BANK_BCA,MO,TLG,23451,3786840.0
2026-03-29,BANK_BCA,MT,TLG,18272,2794698.0
2026-03-29,TOKOPEDIA,MO,TLG,11427,1965171.0
2026-03-29,TOKOPEDIA,MT,TLG,10230,1808245.0
2026-03-29,MYXL,MO,TLG,29432,5001196.0
2026-03-29,MYXL,MT,TLG,7606,1406010.0
2026-03-29,GOJEK,MO,TLG,30829,6634168.0
2026-03-29,GOJEK,MT,TLG,32772,7357951.0
2026-03-29,DANA,MO,TLI,14542,3180419.0
2026-03-29,DANA,MT,TLI,18898,4652444.0
2026-03-29,GRAB,MO,TLI,9180,1912789.0
2026-03-29,GRAB,MT,TLI,23754,3956592.0
2026-03-29,LAZADA,MO,TLI,19335,4744349.0
2026-03-29,LAZADA,MT,TLI,29258,5656951.0
2026-03-29,TOKOPEDIA,MO,TLI,35418,6813493.0
2026-03-29,TOKOPEDIA,MT,TLI,22279,5159576.0
2026-03-29,GOJEK,MO,TLI,8804,1855263.0
2026-03-29,GOJEK,MT,TLI,31257,5312817.0
2026-03-29,OVO,MO,TLI,24455,4582770.0
2026-03-29,OVO,MT,TLI,6836,1332612.0
2026-03-29,GRAB,MO,TSV,25012,5262230.0
2026-03-29,GRAB,MT,TSV,39523,7320661.0
2026-03-29,MYXL,MO,TSV,4688,756948.0
2026-03-29,MYXL,MT,TSV,22629,4366009.0
2026-03-29,DANA,MO,TSV,12504,2322924.0
2026-03-29,DANA,MT,TSV,7109,1219324.0
2026-03-30,INDOSAT_MKT,MO,GAH,52399,11466433.0
2026-03-30,INDOSAT_MKT,MT,GAH,40758,6984994.0
2026-03-30,GOJEK,MO,GAH,71003,16296888.0
2026-03-30,GOJEK,MT,GAH,35941,7409742.0
2026-03-30,LAZADA,MO,GAH,50071,8930735.0
2026-03-30,LAZADA,MT,GAH,30209,6124157.0
2026-03-30,BANK_BCA,MO,GAH,17705,3648927.0
2026-03-30,BANK_BCA,MT,GAH,12784,2651336.0
2026-03-30,DANA,MO,GAH,54407,11872325.0
2026-03-30,DANA,MT,GAH,66407,12071354.0
2026-03-30,SHOPEE,MO,INS,61160,9460179.0
2026-03-30,SHOPEE,MT,INS,34421,6613091.0
2026-03-30,LAZADA,MO,INS,19925,3890924.0
2026-03-30,LAZADA,MT,INS,51345,10737118.0
2026-03-30,BANK_BCA,MO,INS,35279,7325380.0
2026-03-30,BANK_BCA,MT,INS,40392,6130844.0
2026-03-30,DANA,MO,INS,5633,1358479.0
2026-03-30,DANA,MT,INS,34892,5691088.0
2026-03-30,GRAB,MO,INS,60656,9322877.0
2026-03-30,GRAB,MT,INS,77794,18810857.0
2026-03-30,INDOSAT_MKT,MO,MVN,63863,10186914.0
2026-03-30,INDOSAT_MKT,MT,MVN,65380,14535632.0
2026-03-30,BANK_BCA,MO,MVN,36379,6610754.0
2026-03-30,BANK_BCA,MT,MVN,56003,10642498.0
2026-03-30,TOKOPEDIA,MO,MVN,79139,18001063.0
2026-03-30,TOKOPEDIA,MT,MVN,67378,14232394.0
2026-03-30,MYXL,MO,TLG,53900,13139223.0
2026-03-30,MYXL,MT,TLG,18267,2793551.0
2026-03-30,OVO,MO,TLG,12644,2940307.0
2026-03-30,OVO,MT,TLG,20687,3320544.0
2026-03-30,GRAB,MO,TLG,43708,10321158.0
2026-03-30,GRAB,MT,TLG,68540,11832343.0
2026-03-30,DANA,MO,TLG,15551,2629922.0
2026-03-30,DANA,MT,TLG,58153,13469093.0
2026-03-30,INDOSAT_MKT,MO,TLG,88281,21978129.0
2026-03-30,INDOSAT_MKT,MT,TLG,11402,2006396.0
2026-03-30,BANK_BCA,MO,TLG,11371,1831645.0
2026-03-30,BANK_BCA,MT,TLG,39704,6253547.0
2026-03-30,LAZADA,MO,TLI,24796,5166131.0
2026-03-30,LAZADA,MT,TLI,21128,3436023.0
2026-03-30,DANA,MO,TLI,25552,5756955.0
2026-03-30,DANA,MT,TLI,55351,11827975.0
2026-03-30,MYXL,MO,TLI,17544,3546982.0
2026-03-30,MYXL,MT,TLI,38363,7971389.0
2026-03-30,INDOSAT_MKT,MO,TLI,54951,13607788.0
2026-03-30,INDOSAT_MKT,MT,TLI,45695,10384847.0
2026-03-30,TOKOPEDIA,MO,TLI,74694,12890918.0
2026-03-30,TOKOPEDIA,MT,TLI,40337,9141179.0
2026-03-30,INDOSAT_MKT,MO,TSV,38217,8388498.0
2026-03-30,INDOSAT_MKT,MT,TSV,16371,4046527.0
2026-03-30,GRAB,MO,TSV,12055,2064389.0
2026-03-30,GRAB,MT,TSV,33420,6577559.0
2026-03-30,SHOPEE,MO,TSV,55207,9318486.0
2026-03-30,SHOPEE,MT,TSV,15742,2897237.0
2026-03-31,GRAB,MO,GAH,64438,10346555.0
2026-03-31,GRAB,MT,GAH,20810,3576791.0
2026-03-31,LAZADA,MO,GAH,41939,7907916.0
2026-03-31,LAZADA,MT,GAH,64606,15297788.0
2026-03-31,INDOSAT_MKT,MO,GAH,70499,12006126.0
2026-03-31,INDOSAT_MKT,MT,GAH,47843,8075676.0
2026-03-31,DANA,MO,GAH,43090,8286612.0
2026-03-31,DANA,MT,GAH,48497,11889013.0
2026-03-31,GOJEK,MO,GAH,18794,3095916.0
2026-03-31,GOJEK,MT,GAH,18429,4137358.0
2026-03-31,SHOPEE,MO,GAH,38691,5867830.0
2026-03-31,SHOPEE,MT,GAH,69852,11784240.0
2026-03-31,TOKOPEDIA,MO,GAH,9014,1781383.0
2026-03-31,TOKOPEDIA,MT,GAH,68433,13362508.0
2026-03-31,TOKOPEDIA,MO,INS,33702,5562920.0
2026-03-31,TOKOPEDIA,MT,INS,79289,15309504.0
2026-03-31,GRAB,MO,INS,45834,7118740.0
2026-03-31,GRAB,MT,INS,49272,9212783.0
2026-03-31,LAZADA,MO,INS,10838,2328676.0
2026-03-31,LAZADA,MT,INS,60584,10262515.0
2026-03-31,GOJEK,MO,INS,27824,5294051.0
2026-03-31,GOJEK,MT,INS,42085,8541415.0
2026-03-31,SHOPEE,MO,INS,57555,11618159.0
2026-03-31,SHOPEE,MT,INS,18256,3981927.0
2026-03-31,TOKOPEDIA,MO,MVN,8620,1788849.0
2026-03-31,TOKOPEDIA,MT,MVN,36786,5760126.0
2026-03-31,SHOPEE,MO,MVN,20056,3560862.0
2026-03-31,SHOPEE,MT,MVN,61774,11687073.0
2026-03-31,LAZADA,MO,MVN,13943,2398040.0
2026-03-31,LAZADA,MT,MVN,48363,9649249.0
2026-03-31,BANK_BCA,MO,MVN,28226,6451695.0
2026-03-31,BANK_BCA,MT,MVN,46637,9965857.0
2026-03-31,MYXL,MO,TLG,45726,10757334.0
2026-03-31,MYXL,MT,TLG,36915,6165664.0
2026-03-31,BANK_BCA,MO,TLG,13162,2193639.0
2026-03-31,BANK_BCA,MT,TLG,49496,11878393.0
2026-03-31,TOKOPEDIA,MO,TLG,22156,5455346.0
2026-03-31,TOKOPEDIA,MT,TLG,64488,12432787.0
2026-03-31,OVO,MO,TLG,7198,1207475.0
2026-03-31,OVO,MT,TLG,33910,8074844.0
2026-03-31,LAZADA,MO,TLG,27776,6052954.0
2026-03-31,LAZADA,MT,TLG,6642,1390838.0
2026-03-31,INDOSAT_MKT,MO,TLG,70560,14698769.0
2026-03-31,INDOSAT_MKT,MT,TLG,74660,17718450.0
2026-03-31,SHOPEE,MO,TLG,69111,11122628.0
2026-03-31,SHOPEE,MT,TLG,6891,1424554.0
2026-03-31,SHOPEE,MO,TLI,18761,3001746.0
2026-03-31,SHOPEE,MT,TLI,42345,8268354.0
2026-03-31,GRAB,MO,TLI,46385,11548905.0
2026-03-31,GRAB,MT,TLI,34995,7570848.0
2026-03-31,GOJEK,MO,TLI,42360,7897130.0
2026-03-31,GOJEK,MT,TLI,7415,1726026.0
2026-03-31,DANA,MO,TLI,46637,10307510.0
2026-03-31,DANA,MT,TLI,80684,18351788.0
2026-03-31,TOKOPEDIA,MO,TLI,62463,10073789.0
2026-03-31,TOKOPEDIA,MT,TLI,75613,16848206.0
2026-03-31,GOJEK,MO,TSV,23269,4321506.0
2026-03-31,GOJEK,MT,TSV,9816,1712271.0
2026-03-31,DANA,MO,TSV,60746,11295232.0
2026-03-31,DANA,MT,TSV,16058,2719972.0
2026-03-31,SHOPEE,MO,TSV,57464,12290020.0
2026-03-31,SHOPEE,MT,TSV,44486,10574963.0
2026-04-01,OVO,MO,GAH,52492,10966355.0
2026-04-01,OVO,MT,GAH,40956,7410264.0
2026-04-01,GRAB,MO,GAH,9287,1931247.0
2026-04-01,GRAB,MT,GAH,37504,8754077.0
2026-04-01,GOJEK,MO,GAH,21539,4164479.0
2026-04-01,GOJEK,MT,GAH,68577,14172551.0
2026-04-01,LAZADA,MO,GAH,51803,9264493.0
2026-04-01,LAZADA,MT,GAH,4904,980274.0
2026-04-01,INDOSAT_MKT,MO,GAH,23431,4607278.0
2026-04-01,INDOSAT_MKT,MT,GAH,19212,3886945.0
2026-04-01,DANA,MO,GAH,48869,10378774.0
2026-04-01,DANA,MT,GAH,23455,4230451.0
2026-04-01,MYXL,MO,GAH,48152,7533941.0
2026-04-01,MYXL,MT,GAH,47756,7237863.0
2026-04-01,SHOPEE,MO,INS,10893,2165928.0
2026-04-01,SHOPEE,MT,INS,5025,969987.0
2026-04-01,MYXL,MO,INS,5262,815558.0
2026-04-01,MYXL,MT,INS,21104,3904701.0
2026-04-01,TOKOPEDIA,MO,INS,42559,9725852.0
2026-04-01,TOKOPEDIA,MT,INS,67378,14589534.0
2026-04-01,GOJEK,MO,MVN,12804,2292943.0
2026-04-01,GOJEK,MT,MVN,7157,1412203.0
2026-04-01,TOKOPEDIA,MO,MVN,52649,9206881.0
2026-04-01,TOKOPEDIA,MT,MVN,52501,10093650.0
2026-04-01,MYXL,MO,MVN,16875,4038244.0
2026-04-01,MYXL,MT,MVN,47688,10000359.0
2026-04-01,GRAB,MO,MVN,30967,6391303.0
2026-04-01,GRAB,MT,MVN,45979,10595310.0
2026-04-01,INDOSAT_MKT,MO,MVN,22450,4901556.0
2026-04-01,INDOSAT_MKT,MT,MVN,32706,5723617.0
2026-04-01,DANA,MO,MVN,51483,10576069.0
2026-04-01,DANA,MT,MVN,45452,8204068.0
2026-04-01,SHOPEE,MO,MVN,46398,9588913.0
2026-04-01,SHOPEE,MT,MVN,69895,14299334.0
2026-04-01,DANA,MO,TLG,57278,13946505.0
2026-04-01,DANA,MT,TLG,47916,9431684.0
2026-04-01,TOKOPEDIA,MO,TLG,55692,10952125.0
2026-04-01,TOKOPEDIA,MT,TLG,59360,11642182.0
2026-04-01,GOJEK,MO,TLG,82019,12519562.0
2026-04-01,GOJEK,MT,TLG,69175,10987958.0
2026-04-01,MYXL,MO,TLG,22266,4709723.0
2026-04-01,MYXL,MT,TLG,42413,9698293.0
2026-04-01,SHOPEE,MO,TLG,80428,15065058.0
2026-04-01,SHOPEE,MT,TLG,78467,18831393.0
2026-04-01,OVO,MO,TLG,48956,7605491.0
2026-04-01,OVO,MT,TLG,58096,9446037.0
2026-04-01,OVO,MO,TLI,10720,1698755.0
2026-04-01,OVO,MT,TLI,35024,8160222.0
2026-04-01,GRAB,MO,TLI,16078,2947875.0
2026-04-01,GRAB,MT,TLI,18942,4398219.0
2026-04-01,LAZADA,MO,TLI,88516,17539161.0
2026-04-01,LAZADA,MT,TLI,57380,13566434.0
2026-04-01,LAZADA,MO,TSV,34565,6969217.0
2026-04-01,LAZADA,MT,TSV,87815,19674284.0
2026-04-01,GRAB,MO,TSV,65864,10778003.0
2026-04-01,GRAB,MT,TSV,22361,4026975.0
2026-04-01,BANK_BCA,MO,TSV,49638,11015377.0
2026-04-01,BANK_BCA,MT,TSV,6089,1403890.0
2026-04-02,SHOPEE,MO,GAH,73919,11803856.0
2026-04-02,SHOPEE,MT,GAH,33007,5293026.0
2026-04-02,TOKOPEDIA,MO,GAH,8497,1982118.0
2026-04-02,TOKOPEDIA,MT,GAH,71280,13477009.0
2026-04-02,GRAB,MO,GAH,23681,4262399.0
2026-04-02,GRAB,MT,GAH,72124,17906199.0
2026-04-02,BANK_BCA,MO,GAH,38819,9090326.0
2026-04-02,BANK_BCA,MT,GAH,80599,14187612.0
2026-04-02,OVO,MO,GAH,59672,14078498.0
2026-04-02,OVO,MT,GAH,22746,4395332.0
2026-04-02,MYXL,MO,GAH,6744,1136234.0
2026-04-02,MYXL,MT,GAH,40397,6749432.0
2026-04-02,DANA,MO,GAH,67497,11476859.0
2026-04-02,DANA,MT,GAH,69917,12515396.0
2026-04-02,LAZADA,MO,INS,37597,7110304.0
2026-04-02,LAZADA,MT,INS,20123,3952084.0
2026-04-02,OVO,MO,INS,60477,9967617.0
2026-04-02,OVO,MT,INS,35426,6933160.0
2026-04-02,INDOSAT_MKT,MO,INS,82273,15544902.0
2026-04-02,INDOSAT_MKT,MT,INS,42100,6458492.0
2026-04-02,OVO,MO,MVN,6740,1672702.0
2026-04-02,OVO,MT,MVN,51896,10382513.0
2026-04-02,BANK_BCA,MO,MVN,73761,12618885.0
2026-04-02,BANK_BCA,MT,MVN,66751,12620106.0
2026-04-02,INDOSAT_MKT,MO,MVN,12446,2084079.0
2026-04-02,INDOSAT_MKT,MT,MVN,23704,4389666.0
2026-04-02,TOKOPEDIA,MO,MVN,85563,15737526.0
2026-04-02,TOKOPEDIA,MT,MVN,27272,4849889.0
2026-04-02,SHOPEE,MO,MVN,41105,9961702.0
2026-04-02,SHOPEE,MT,MVN,15441,3730793.0
2026-04-02,LAZADA,MO,MVN,53563,10051219.0
2026-04-02,LAZADA,MT,MVN,58851,12393090.0
2026-04-02,GOJEK,MO,MVN,25895,5375903.0
2026-04-02,GOJEK,MT,MVN,61786,14058774.0
2026-04-02,MYXL,MO,TLG,11661,1801542.0
2026-04-02,MYXL,MT,TLG,26931,4663653.0
2026-04-02,GOJEK,MO,TLG,18516,3702152.0
2026-04-02,GOJEK,MT,TLG,70002,12765980.0
2026-04-02,INDOSAT_MKT,MO,TLG,37787,9376196.0
2026-04-02,INDOSAT_MKT,MT,TLG,36969,5935121.0
2026-04-02,LAZADA,MO,TLG,29634,6602939.0
2026-04-02,LAZADA,MT,TLG,54957,12397276.0
2026-04-02,DANA,MO,TLG,52928,12821151.0
2026-04-02,DANA,MT,TLG,14503,3062894.0
2026-04-02,GRAB,MO,TLG,18825,2894190.0
2026-04-02,GRAB,MT,TLG,13190,2560876.0
2026-04-02,SHOPEE,MO,TLG,53101,11185902.0
2026-04-02,SHOPEE,MT,TLG,8052,1951443.0
2026-04-02,TOKOPEDIA,MO,TLI,74683,12694127.0
2026-04-02,TOKOPEDIA,MT,TLI,39405,7845941.0
2026-04-02,OVO,MO,TLI,43978,7588389.0
2026-04-02,OVO,MT,TLI,23888,4620090.0
2026-04-02,DANA,MO,TLI,70652,16311231.0
2026-04-02,DANA,MT,TLI,33448,5304914.0
2026-04-02,LAZADA,MO,TLI,8582,1827207.0
2026-04-02,LAZADA,MT,TLI,21262,3622066.0
2026-04-02,INDOSAT_MKT,MO,TLI,26187,6267311.0
2026-04-02,INDOSAT_MKT,MT,TLI,58092,13212361.0
2026-04-02,GRAB,MO,TSV,25768,6010136.0
2026-04-02,GRAB,MT,TSV,85851,19982470.0
2026-04-02,TOKOPEDIA,MO,TSV,70271,13014934.0
2026-04-02,TOKOPEDIA,MT,TSV,73918,17396022.0
2026-04-02,INDOSAT_MKT,MO,TSV,14033,2720828.0
2026-04-02,INDOSAT_MKT,MT,TSV,59430,14108545.0
2026-04-02,LAZADA,MO,TSV,83585,13190915.0
2026-04-02,LAZADA,MT,TSV,66401,11940407.0
2026-04-02,OVO,MO,TSV,21974,4391970.0
2026-04-02,OVO,MT,TSV,10998,2311218.0
2026-04-02,MYXL,MO,TSV,49422,7524709.0
2026-04-02,MYXL,MT,TSV,41692,10098942.0
2026-04-02,SHOPEE,MO,TSV,37118,7016885.0
2026-04-02,SHOPEE,MT,TSV,55888,8762975.0
2026-04-03,MYXL,MO,GAH,65283,15875579.0
2026-04-03,MYXL,MT,GAH,84263,15270472.0
2026-04-03,TOKOPEDIA,MO,GAH,10161,2078881.0
2026-04-03,TOKOPEDIA,MT,GAH,18364,3824803.0
2026-04-03,SHOPEE,MO,GAH,40939,8815116.0
2026-04-03,SHOPEE,MT,GAH,9769,1795586.0
2026-04-03,DANA,MO,GAH,38800,6597984.0
2026-04-03,DANA,MT,GAH,12710,2083536.0
2026-04-03,INDOSAT_MKT,MO,INS,52396,12999741.0
2026-04-03,INDOSAT_MKT,MT,INS,58180,12207023.0
2026-04-03,BANK_BCA,MO,INS,17731,4233309.0
2026-04-03,BANK_BCA,MT,INS,73439,17967591.0
2026-04-03,SHOPEE,MO,INS,43987,9779761.0
2026-04-03,SHOPEE,MT,INS,16838,2585643.0
2026-04-03,OVO,MO,INS,70964,12243029.0
2026-04-03,OVO,MT,INS,49378,9537438.0
2026-04-03,GRAB,MO,INS,40267,9187085.0
2026-04-03,GRAB,MT,INS,36107,5493475.0
2026-04-03,MYXL,MO,INS,11596,1769960.0
2026-04-03,MYXL,MT,INS,32724,6656670.0
2026-04-03,LAZADA,MO,INS,48870,10663147.0
2026-04-03,LAZADA,MT,INS,8638,1772946.0
2026-04-03,DANA,MO,MVN,55827,12289408.0
2026-04-03,DANA,MT,MVN,78718,12892201.0
2026-04-03,LAZADA,MO,MVN,67344,10896209.0
2026-04-03,LAZADA,MT,MVN,50160,9288574.0
2026-04-03,GOJEK,MO,MVN,54234,10502549.0
2026-04-03,GOJEK,MT,MVN,11044,1919635.0
2026-04-03,LAZADA,MO,TLG,67728,15221703.0
2026-04-03,LAZADA,MT,TLG,75389,15590812.0
2026-04-03,BANK_BCA,MO,TLG,6537,1551397.0
2026-04-03,BANK_BCA,MT,TLG,36627,8470440.0
2026-04-03,SHOPEE,MO,TLG,16257,2530653.0
2026-04-03,SHOPEE,MT,TLG,58830,9886931.0
2026-04-03,INDOSAT_MKT,MO,TLI,40080,6531903.0
2026-04-03,INDOSAT_MKT,MT,TLI,55876,11056192.0
2026-04-03,LAZADA,MO,TLI,18563,4003279.0
2026-04-03,LAZADA,MT,TLI,17743,3105378.0
2026-04-03,SHOPEE,MO,TLI,71936,12271281.0
2026-04-03,SHOPEE,MT,TLI,56093,13449083.0
2026-04-03,OVO,MO,TSV,78891,14142659.0
2026-04-03,OVO,MT,TSV,33364,6762363.0
2026-04-03,MYXL,MO,TSV,40042,7283075.0
2026-04-03,MYXL,MT,TSV,81919,16412024.0
2026-04-03,INDOSAT_MKT,MO,TSV,11849,2188078.0
2026-04-03,INDOSAT_MKT,MT,TSV,65869,14527419.0
2026-04-03,DANA,MO,TSV,75748,13481507.0
2026-04-03,DANA,MT,TSV,34591,8343519.0
2026-04-04,SHOPEE,MO,GAH,17084,3755647.0
2026-04-04,SHOPEE,MT,GAH,28756,7053976.0
2026-04-04,MYXL,MO,GAH,3656,730801.0
2026-04-04,MYXL,MT,GAH,4804,850451.0
2026-04-04,LAZADA,MO,GAH,29187,5254865.0
2026-04-04,LAZADA,MT,GAH,6291,981220.0
2026-04-04,BANK_BCA,MO,GAH,27639,5514969.0
2026-04-04,BANK_BCA,MT,GAH,28008,5278565.0
2026-04-04,GOJEK,MO,GAH,5260,907060.0
2026-04-04,GOJEK,MT,GAH,30892,5203531.0
2026-04-04,TOKOPEDIA,MO,GAH,32048,6513730.0
2026-04-04,TOKOPEDIA,MT,GAH,25445,3896408.0
2026-04-04,DANA,MO,GAH,24747,6031398.0
2026-04-04,DANA,MT,GAH,26834,6501070.0
2026-04-04,LAZADA,MO,INS,36007,8518328.0
2026-04-04,LAZADA,MT,INS,7061,1629253.0
2026-04-04,SHOPEE,MO,INS,34527,6519079.0
2026-04-04,SHOPEE,MT,INS,20794,4904294.0
2026-04-04,BANK_BCA,MO,INS,36250,7117697.0
2026-04-04,BANK_BCA,MT,INS,41688,9459059.0
2026-04-04,GOJEK,MO,INS,20887,3472566.0
2026-04-04,GOJEK,MT,INS,25182,4954137.0
2026-04-04,INDOSAT_MKT,MO,INS,18234,2975557.0
2026-04-04,INDOSAT_MKT,MT,INS,2789,496637.0
2026-04-04,TOKOPEDIA,MO,MVN,32449,4992623.0
2026-04-04,TOKOPEDIA,MT,MVN,19425,3616342.0
2026-04-04,SHOPEE,MO,MVN,19023,4341860.0
2026-04-04,SHOPEE,MT,MVN,3206,520753.0
2026-04-04,MYXL,MO,MVN,44308,9573968.0
2026-04-04,MYXL,MT,MVN,14206,3334990.0
2026-04-04,GOJEK,MO,MVN,31532,6188862.0
2026-04-04,GOJEK,MT,MVN,30997,4677047.0
2026-04-04,OVO,MO,MVN,4701,1159213.0
2026-04-04,OVO,MT,MVN,39834,8515486.0
2026-04-04,SHOPEE,MO,TLG,6102,1184056.0
2026-04-04,SHOPEE,MT,TLG,20906,4737251.0
2026-04-04,DANA,MO,TLG,21330,3753101.0
2026-04-04,DANA,MT,TLG,39342,6401819.0
2026-04-04,BANK_BCA,MO,TLG,13005,2141796.0
2026-04-04,BANK_BCA,MT,TLG,5327,922995.0
2026-04-04,MYXL,MO,TLG,5573,938636.0
2026-04-04,MYXL,MT,TLG,37226,8787459.0
2026-04-04,OVO,MO,TLG,19697,3037190.0
2026-04-04,OVO,MT,TLG,16498,2575029.0
2026-04-04,GOJEK,MO,TLG,20229,5007249.0
2026-04-04,GOJEK,MT,TLG,3853,839333.0
2026-04-04,GRAB,MO,TLG,23913,4879307.0
2026-04-04,GRAB,MT,TLG,3848,808303.0
2026-04-04,TOKOPEDIA,MO,TLI,7971,1384546.0
2026-04-04,TOKOPEDIA,MT,TLI,20939,4335139.0
2026-04-04,LAZADA,MO,TLI,23756,3733002.0
2026-04-04,LAZADA,MT,TLI,21824,5185062.0
2026-04-04,OVO,MO,TLI,12843,1958165.0
2026-04-04,OVO,MT,TLI,26447,4852987.0
2026-04-04,BANK_BCA,MO,TLI,28587,6853425.0
2026-04-04,BANK_BCA,MT,TLI,30815,6072666.0
2026-04-04,MYXL,MO,TLI,23159,4914146.0
2026-04-04,MYXL,MT,TLI,15108,2822631.0
2026-04-04,GOJEK,MO,TSV,19813,3983990.0
2026-04-04,GOJEK,MT,TSV,35680,8147411.0
2026-04-04,BANK_BCA,MO,TSV,20998,5123386.0
2026-04-04,BANK_BCA,MT,TSV,26700,6223040.0
2026-04-04,TOKOPEDIA,MO,TSV,4520,974991.0
2026-04-04,TOKOPEDIA,MT,TSV,13107,2465544.0
2026-04-04,MYXL,MO,TSV,7675,1884350.0
2026-04-04,MYXL,MT,TSV,18291,3777828.0
2026-04-04,OVO,MO,TSV,41131,9188465.0
2026-04-04,OVO,MT,TSV,45971,10265534.0
2026-04-05,BANK_BCA,MO,GAH,17909,3274991.0
2026-04-05,BANK_BCA,MT,GAH,23753,4111385.0
2026-04-05,OVO,MO,GAH,23700,5328206.0
2026-04-05,OVO,MT,GAH,9256,2029908.0
2026-04-05,GRAB,MO,GAH,36356,8117562.0
2026-04-05,GRAB,MT,GAH,28532,5312319.0
2026-04-05,GOJEK,MO,GAH,24121,4970029.0
2026-04-05,GOJEK,MT,GAH,7155,1727672.0
2026-04-05,DANA,MO,GAH,36688,7723626.0
2026-04-05,DANA,MT,GAH,31419,7183339.0
2026-04-05,TOKOPEDIA,MO,GAH,16430,3399929.0
2026-04-05,TOKOPEDIA,MT,GAH,12493,3030448.0
2026-04-05,INDOSAT_MKT,MO,GAH,16964,3861767.0
2026-04-05,INDOSAT_MKT,MT,GAH,29317,6373824.0
